document_name,source_file,table_type,crop,province,unit,source_page,parse_method,suitability_level,area_rai,rag_text
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,หนองบัวลำภู,ไร่,9,table,s2,3681,พืช ข้าว จังหวัด หนองบัวลำภู ระดับความเหมาะสม s2 มีเนื้อที่ 3681 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,อำนาจเจริญ,ไร่,1,table,s2,255324,พืช ข้าว จังหวัด อำนาจเจริญ ระดับความเหมาะสม s2 มีเนื้อที่ 255324 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,อำนาจเจริญ,ไร่,9,table,s2,8,พืช ข้าว จังหวัด อำนาจเจริญ ระดับความเหมาะสม s2 มีเนื้อที่ 8 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,อุดรธานี,ไร่,1,table,s2,1011013,พืช ข้าว จังหวัด อุดรธานี ระดับความเหมาะสม s2 มีเนื้อที่ 1011013 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,อุดรธานี,ไร่,9,table,s2,1100,พืช ข้าว จังหวัด อุดรธานี ระดับความเหมาะสม s2 มีเนื้อที่ 1100 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,อุตรดิตถ์,ไร่,1,table,s2,482066,พืช ข้าว จังหวัด อุตรดิตถ์ ระดับความเหมาะสม s2 มีเนื้อที่ 482066 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,อุตรดิตถ์,ไร่,9,table,s2,69238,พืช ข้าว จังหวัด อุตรดิตถ์ ระดับความเหมาะสม s2 มีเนื้อที่ 69238 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,อุทัยธานี,ไร่,1,table,s2,189914,พืช ข้าว จังหวัด อุทัยธานี ระดับความเหมาะสม s2 มีเนื้อที่ 189914 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,อุทัยธานี,ไร่,9,table,s2,47118,พืช ข้าว จังหวัด อุทัยธานี ระดับความเหมาะสม s2 มีเนื้อที่ 47118 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,อุบลราชธานี,ไร่,1,table,s2,976244,พืช ข้าว จังหวัด อุบลราชธานี ระดับความเหมาะสม s2 มีเนื้อที่ 976244 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,อุบลราชธานี,ไร่,9,table,s2,166,พืช ข้าว จังหวัด อุบลราชธานี ระดับความเหมาะสม s2 มีเนื้อที่ 166 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เชียงราย,ไร่,1,table,s2,229749,พืช ข้าว จังหวัด เชียงราย ระดับความเหมาะสม s2 มีเนื้อที่ 229749 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เชียงราย,ไร่,9,table,s2,47741,พืช ข้าว จังหวัด เชียงราย ระดับความเหมาะสม s2 มีเนื้อที่ 47741 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เชียงใหม่,ไร่,1,table,s2,163397,พืช ข้าว จังหวัด เชียงใหม่ ระดับความเหมาะสม s2 มีเนื้อที่ 163397 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เชียงใหม่,ไร่,9,table,s2,38328,พืช ข้าว จังหวัด เชียงใหม่ ระดับความเหมาะสม s2 มีเนื้อที่ 38328 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เพชรบุรี,ไร่,1,table,s2,33670,พืช ข้าว จังหวัด เพชรบุรี ระดับความเหมาะสม s2 มีเนื้อที่ 33670 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เพชรบุรี,ไร่,9,table,s2,1086,พืช ข้าว จังหวัด เพชรบุรี ระดับความเหมาะสม s2 มีเนื้อที่ 1086 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เพชรบูรณ์,ไร่,1,table,s2,941817,พืช ข้าว จังหวัด เพชรบูรณ์ ระดับความเหมาะสม s2 มีเนื้อที่ 941817 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เพชรบูรณ์,ไร่,9,table,s2,200449,พืช ข้าว จังหวัด เพชรบูรณ์ ระดับความเหมาะสม s2 มีเนื้อที่ 200449 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เลย,ไร่,1,table,s2,182875,พืช ข้าว จังหวัด เลย ระดับความเหมาะสม s2 มีเนื้อที่ 182875 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,เลย,ไร่,9,table,s2,105158,พืช ข้าว จังหวัด เลย ระดับความเหมาะสม s2 มีเนื้อที่ 105158 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,แพร่,ไร่,1,table,s2,94777,พืช ข้าว จังหวัด แพร่ ระดับความเหมาะสม s2 มีเนื้อที่ 94777 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,แพร่,ไร่,9,table,s2,49678,พืช ข้าว จังหวัด แพร่ ระดับความเหมาะสม s2 มีเนื้อที่ 49678 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,แม่ฮ่องสอน,ไร่,1,table,s2,32400,พืช ข้าว จังหวัด แม่ฮ่องสอน ระดับความเหมาะสม s2 มีเนื้อที่ 32400 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ข้าว,แม่ฮ่องสอน,ไร่,9,table,s2,5319,พืช ข้าว จังหวัด แม่ฮ่องสอน ระดับความเหมาะสม s2 มีเนื้อที่ 5319 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,กระบี่,ไร่,16,table,s2,1,พืช ทุเรียน จังหวัด กระบี่ ระดับความเหมาะสม s2 มีเนื้อที่ 1 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,กาญจนบุรี,ไร่,16,table,s2,921,พืช ทุเรียน จังหวัด กาญจนบุรี ระดับความเหมาะสม s2 มีเนื้อที่ 921 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,จันทบุรี,ไร่,16,table,s2,35341,พืช ทุเรียน จังหวัด จันทบุรี ระดับความเหมาะสม s2 มีเนื้อที่ 35341 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,ชลบุรี,ไร่,16,table,s2,219,พืช ทุเรียน จังหวัด ชลบุรี ระดับความเหมาะสม s2 มีเนื้อที่ 219 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,ชุมพร,ไร่,16,table,s2,40645,พืช ทุเรียน จังหวัด ชุมพร ระดับความเหมาะสม s2 มีเนื้อที่ 40645 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,ตรัง,ไร่,16,table,s2,1231,พืช ทุเรียน จังหวัด ตรัง ระดับความเหมาะสม s2 มีเนื้อที่ 1231 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,นครศรีธรรมราช,ไร่,16,table,s2,46826,พืช ทุเรียน จังหวัด นครศรีธรรมราช ระดับความเหมาะสม s2 มีเนื้อที่ 46826 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,นราธิวาส,ไร่,16,table,s2,1683,พืช ทุเรียน จังหวัด นราธิวาส ระดับความเหมาะสม s2 มีเนื้อที่ 1683 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,ประจวบคีรีขันธ์,ไร่,16,table,s2,300,พืช ทุเรียน จังหวัด ประจวบคีรีขันธ์ ระดับความเหมาะสม s2 มีเนื้อที่ 300 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,ปัตตานี,ไร่,16,table,s2,9287,พืช ทุเรียน จังหวัด ปัตตานี ระดับความเหมาะสม s2 มีเนื้อที่ 9287 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,พังงา,ไร่,16,table,s2,21,พืช ทุเรียน จังหวัด พังงา ระดับความเหมาะสม s2 มีเนื้อที่ 21 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,พัทลุง,ไร่,16,table,s2,5354,พืช ทุเรียน จังหวัด พัทลุง ระดับความเหมาะสม s2 มีเนื้อที่ 5354 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,ยะลา,ไร่,16,table,s2,167,พืช ทุเรียน จังหวัด ยะลา ระดับความเหมาะสม s2 มีเนื้อที่ 167 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,ระนอง,ไร่,16,table,s2,279,พืช ทุเรียน จังหวัด ระนอง ระดับความเหมาะสม s2 มีเนื้อที่ 279 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,ระยอง,ไร่,16,table,s2,12209,พืช ทุเรียน จังหวัด ระยอง ระดับความเหมาะสม s2 มีเนื้อที่ 12209 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,ศรีสะเกษ,ไร่,16,table,s2,6295,พืช ทุเรียน จังหวัด ศรีสะเกษ ระดับความเหมาะสม s2 มีเนื้อที่ 6295 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,สกลนคร,ไร่,16,table,s2,6,พืช ทุเรียน จังหวัด สกลนคร ระดับความเหมาะสม s2 มีเนื้อที่ 6 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,สงขลา,ไร่,16,table,s2,252,พืช ทุเรียน จังหวัด สงขลา ระดับความเหมาะสม s2 มีเนื้อที่ 252 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,สตูล,ไร่,16,table,s2,21,พืช ทุเรียน จังหวัด สตูล ระดับความเหมาะสม s2 มีเนื้อที่ 21 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,สุราษฎร์ธานี,ไร่,16,table,s2,10558,พืช ทุเรียน จังหวัด สุราษฎร์ธานี ระดับความเหมาะสม s2 มีเนื้อที่ 10558 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,อุบลราชธานี,ไร่,16,table,s2,700,พืช ทุเรียน จังหวัด อุบลราชธานี ระดับความเหมาะสม s2 มีเนื้อที่ 700 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ทุเรียน,เชียงใหม่,ไร่,16,table,s2,1,พืช ทุเรียน จังหวัด เชียงใหม่ ระดับความเหมาะสม s2 มีเนื้อที่ 1 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,กระบี่,ไร่,6,table,s2,472038,พืช ปาล์มน้ำมัน จังหวัด กระบี่ ระดับความเหมาะสม s2 มีเนื้อที่ 472038 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,จันทบุรี,ไร่,5,table,s2,4248,พืช ปาล์มน้ำมัน จังหวัด จันทบุรี ระดับความเหมาะสม s2 มีเนื้อที่ 4248 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,ชุมพร,ไร่,6,table,s2,414102,พืช ปาล์มน้ำมัน จังหวัด ชุมพร ระดับความเหมาะสม s2 มีเนื้อที่ 414102 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,ตรัง,ไร่,6,table,s2,60444,พืช ปาล์มน้ำมัน จังหวัด ตรัง ระดับความเหมาะสม s2 มีเนื้อที่ 60444 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,ตราด,ไร่,5,table,s2,16970,พืช ปาล์มน้ำมัน จังหวัด ตราด ระดับความเหมาะสม s2 มีเนื้อที่ 16970 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,นครพนม,ไร่,5,table,s2,1659,พืช ปาล์มน้ำมัน จังหวัด นครพนม ระดับความเหมาะสม s2 มีเนื้อที่ 1659 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,นครศรีธรรมราช,ไร่,6,table,s2,143721,พืช ปาล์มน้ำมัน จังหวัด นครศรีธรรมราช ระดับความเหมาะสม s2 มีเนื้อที่ 143721 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,นราธิวาส,ไร่,6,table,s2,14074,พืช ปาล์มน้ำมัน จังหวัด นราธิวาส ระดับความเหมาะสม s2 มีเนื้อที่ 14074 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,บึงกาฬ,ไร่,5,table,s2,16603,พืช ปาล์มน้ำมัน จังหวัด บึงกาฬ ระดับความเหมาะสม s2 มีเนื้อที่ 16603 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,ปัตตานี,ไร่,6,table,s2,9560,พืช ปาล์มน้ำมัน จังหวัด ปัตตานี ระดับความเหมาะสม s2 มีเนื้อที่ 9560 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,พังงา,ไร่,6,table,s2,52902,พืช ปาล์มน้ำมัน จังหวัด พังงา ระดับความเหมาะสม s2 มีเนื้อที่ 52902 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,พัทลุง,ไร่,6,table,s2,23537,พืช ปาล์มน้ำมัน จังหวัด พัทลุง ระดับความเหมาะสม s2 มีเนื้อที่ 23537 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,ภูเก็ต,ไร่,6,table,s2,381,พืช ปาล์มน้ำมัน จังหวัด ภูเก็ต ระดับความเหมาะสม s2 มีเนื้อที่ 381 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,ยะลา,ไร่,6,table,s2,1072,พืช ปาล์มน้ำมัน จังหวัด ยะลา ระดับความเหมาะสม s2 มีเนื้อที่ 1072 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,ระนอง,ไร่,6,table,s2,38803,พืช ปาล์มน้ำมัน จังหวัด ระนอง ระดับความเหมาะสม s2 มีเนื้อที่ 38803 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,ระยอง,ไร่,5,table,s2,3,พืช ปาล์มน้ำมัน จังหวัด ระยอง ระดับความเหมาะสม s2 มีเนื้อที่ 3 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,ศรีสะเกษ,ไร่,6,table,s2,1607,พืช ปาล์มน้ำมัน จังหวัด ศรีสะเกษ ระดับความเหมาะสม s2 มีเนื้อที่ 1607 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,สกลนคร,ไร่,6,table,s2,1033,พืช ปาล์มน้ำมัน จังหวัด สกลนคร ระดับความเหมาะสม s2 มีเนื้อที่ 1033 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,สงขลา,ไร่,6,table,s2,26531,พืช ปาล์มน้ำมัน จังหวัด สงขลา ระดับความเหมาะสม s2 มีเนื้อที่ 26531 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,สตูล,ไร่,6,table,s2,6653,พืช ปาล์มน้ำมัน จังหวัด สตูล ระดับความเหมาะสม s2 มีเนื้อที่ 6653 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,สุราษฎร์ธานี,ไร่,6,table,s2,584419,พืช ปาล์มน้ำมัน จังหวัด สุราษฎร์ธานี ระดับความเหมาะสม s2 มีเนื้อที่ 584419 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,หนองคาย,ไร่,6,table,s2,550,พืช ปาล์มน้ำมัน จังหวัด หนองคาย ระดับความเหมาะสม s2 มีเนื้อที่ 550 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,อุบลราชธานี,ไร่,6,table,s2,5977,พืช ปาล์มน้ำมัน จังหวัด อุบลราชธานี ระดับความเหมาะสม s2 มีเนื้อที่ 5977 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,ปาล์มน้ำมัน,เชียงราย,ไร่,5,table,s2,2886,พืช ปาล์มน้ำมัน จังหวัด เชียงราย ระดับความเหมาะสม s2 มีเนื้อที่ 2886 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,กระบี่,ไร่,19,table,s2,2337,พืช มะพร้าว จังหวัด กระบี่ ระดับความเหมาะสม s2 มีเนื้อที่ 2337 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,กรุงเทพมหานคร,ไร่,18,table,s2,3247,พืช มะพร้าว จังหวัด กรุงเทพมหานคร ระดับความเหมาะสม s2 มีเนื้อที่ 3247 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,กาญจนบุรี,ไร่,18,table,s2,326,พืช มะพร้าว จังหวัด กาญจนบุรี ระดับความเหมาะสม s2 มีเนื้อที่ 326 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,กาฬสินธุ์,ไร่,18,table,s2,84,พืช มะพร้าว จังหวัด กาฬสินธุ์ ระดับความเหมาะสม s2 มีเนื้อที่ 84 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,กำแพงเพชร,ไร่,18,table,s2,1064,พืช มะพร้าว จังหวัด กำแพงเพชร ระดับความเหมาะสม s2 มีเนื้อที่ 1064 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,ขอนแก่น,ไร่,18,table,s2,72,พืช มะพร้าว จังหวัด ขอนแก่น ระดับความเหมาะสม s2 มีเนื้อที่ 72 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,จันทบุรี,ไร่,19,table,s2,1071,พืช มะพร้าว จังหวัด จันทบุรี ระดับความเหมาะสม s2 มีเนื้อที่ 1071 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,ฉะเชิงเทรา,ไร่,19,table,s2,3499,พืช มะพร้าว จังหวัด ฉะเชิงเทรา ระดับความเหมาะสม s2 มีเนื้อที่ 3499 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,ชลบุรี,ไร่,19,table,s2,57422,พืช มะพร้าว จังหวัด ชลบุรี ระดับความเหมาะสม s2 มีเนื้อที่ 57422 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,ชุมพร,ไร่,19,table,s2,62793,พืช มะพร้าว จังหวัด ชุมพร ระดับความเหมาะสม s2 มีเนื้อที่ 62793 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,ตรัง,ไร่,19,table,s2,1399,พืช มะพร้าว จังหวัด ตรัง ระดับความเหมาะสม s2 มีเนื้อที่ 1399 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,ตราด,ไร่,19,table,s2,1243,พืช มะพร้าว จังหวัด ตราด ระดับความเหมาะสม s2 มีเนื้อที่ 1243 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,ตาก,ไร่,18,table,s2,37,พืช มะพร้าว จังหวัด ตาก ระดับความเหมาะสม s2 มีเนื้อที่ 37 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,นครปฐม,ไร่,18,table,s2,2915,พืช มะพร้าว จังหวัด นครปฐม ระดับความเหมาะสม s2 มีเนื้อที่ 2915 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,นครพนม,ไร่,18,table,s2,30,พืช มะพร้าว จังหวัด นครพนม ระดับความเหมาะสม s2 มีเนื้อที่ 30 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,นครราชสีมา,ไร่,18,table,s2,38,พืช มะพร้าว จังหวัด นครราชสีมา ระดับความเหมาะสม s2 มีเนื้อที่ 38 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,นครศรีธรรมราช,ไร่,19,table,s2,45785,พืช มะพร้าว จังหวัด นครศรีธรรมราช ระดับความเหมาะสม s2 มีเนื้อที่ 45785 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,นครสวรรค์,ไร่,18,table,s2,240,พืช มะพร้าว จังหวัด นครสวรรค์ ระดับความเหมาะสม s2 มีเนื้อที่ 240 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,นนทบุรี,ไร่,19,table,s2,101,พืช มะพร้าว จังหวัด นนทบุรี ระดับความเหมาะสม s2 มีเนื้อที่ 101 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,นราธิวาส,ไร่,19,table,s2,10974,พืช มะพร้าว จังหวัด นราธิวาส ระดับความเหมาะสม s2 มีเนื้อที่ 10974 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,น่าน,ไร่,18,table,s2,11,พืช มะพร้าว จังหวัด น่าน ระดับความเหมาะสม s2 มีเนื้อที่ 11 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,บุรีรัมย์,ไร่,18,table,s2,6,พืช มะพร้าว จังหวัด บุรีรัมย์ ระดับความเหมาะสม s2 มีเนื้อที่ 6 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,ประจวบคีรีขันธ์,ไร่,18,table,s2,290002,พืช มะพร้าว จังหวัด ประจวบคีรีขันธ์ ระดับความเหมาะสม s2 มีเนื้อที่ 290002 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,ปราจีนบุรี,ไร่,19,table,s2,108,พืช มะพร้าว จังหวัด ปราจีนบุรี ระดับความเหมาะสม s2 มีเนื้อที่ 108 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,ปัตตานี,ไร่,19,table,s2,32632,พืช มะพร้าว จังหวัด ปัตตานี ระดับความเหมาะสม s2 มีเนื้อที่ 32632 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,พะเยา,ไร่,18,table,s2,14,พืช มะพร้าว จังหวัด พะเยา ระดับความเหมาะสม s2 มีเนื้อที่ 14 ไร่
พื้นที่ความเหมาะสมพืชรายจังหวัด,-13-pdf (1).pdf,crop_suitability_by_province,มะพร้าว,พังงา,ไร่,19,table,s2,6812,พืช มะพร้าว จังหวัด พังงา ระดับความเหมาะสม s2 มีเนื้อที่ 6812 ไร่
